pg_id,title,author,year,fictionality,language,pages
63653,"The heart of Hyacinth / by Onoto Watanna [i. e. W. E. Babcock] ; illustrated, decorations by Kiyokichi Sano.","Watanna, Onoto, 1879-1954.",1903,1,eng,250.0
39582,"The rival pitchers; a story of college baseball, by Lester Chadwick.","Chadwick, Lester.",1910,1,eng,
3244,To him that hath : a novel of the West of today / by Ralph Connor. [pseud.],"Connor, Ralph, 1860-1937.",1921,1,eng,291.0
53513,"Hands around (Reigen) : a cycle of ten dialogues / by Arthur Schnitzler ; completely rendered into English, authorized translation.","Schnitzler, Arthur, 1862-1931.",1920,0,eng,223.0
30800,Nature myths and stories for little children / by Flora J. Cooke.,"Cooke, Flora J. 1864-1953.",1913,1,eng,102.0
4523,On conducting.,"Wilson, Wilfrid G.",1964,0,eng,
64411,Diana degli Embriaci; storia del XII secolo.,"Barrili, Anton Giulio.",1882,0,ita,2.0
25815,"A new voyage round the world, by William Dampier, with an introduction by Sir Albert Gray.","Dampier, William, 1652-1715.",1937,0,eng,
11758,Baldy of Nome / by Esther Birdsall Darling ; decorations by Hattie Longstreet.,"Darling, Esther Birdsall.",1916,1,eng,301.0
30603,Histoire du consulat et de l'Empire.,"Thiers, Adolphe, 1797-1877",1849,0,fre,
28590,"The dust flower, by Basil King ... with illustrations by Hibbard V.B. Kline.","King, Basil, 1859-1928.",1922,1,eng,4.0
31993,"Round the Yule log; Norwegian folk and fairy tales. Tr. by H.L. Braekstad, with an introd. by Edmund W. Gosse.","Asbjørnsen, Peter Christen, 1812-1885.",1992,1,eng,316.0
61444,A House divided against itself / by Mrs. Oliphant. 1,"Oliphant, Mrs. 1828-1897.",1886,0,eng,
31520,Books condemned to be burnt.,"Farrer, James Anson, 1849-1925.",1972,0,eng,206.0
72085,"Women of the war; : their heroism and self-sacrifice. / By Frank Moore, author of ""The rebellion record,"" ""Diary of the American Revolution,"" etc., etc. ; Illustrated with steel engravings.","Moore, Frank, 1828-1904.",1868,0,eng,596.0
6874,"Canada and the States; recollections, 1851 to 1886. By Sir E. W. Watkin.","Watkin, E. W. Sir, 1819-1901.",1887,0,eng,524.0
47522,"Legendes démocratiques du Nord, par J. Michelet.","Michelet, Jules, 1798-1874.",1899,0,fre,511.0
27475,That girl Montana / by Marah Ellis Ryan.,"Ryan, Marah Ellis, 1866-1934.",1901,1,eng,1.0
6569,Bessie Bradford's secret / by Joanna H. Mathews.,"Mathews, Joanna H. 1849-1901.",1881,1,eng,
52476,De Oogst / by Stijn Streuvels [i.e. Frank Lateur].,"Streuvels, Stijn.",1964,0,dut,
4612,"The altar fire, by Arthur Christopher Benson.","Benson, Arthur Christopher, 1862-1925.",1908,0,eng,379.0
68840,Address of President Coolidge before the National council of the Boy Scouts of America.,"Coolidge, Calvin, 1872-1933.",1926,0,eng,6.0
39970,"The hill of Venus; poems of men and women reacting to, puzzled by, and suffering from love, its fulfillments and its frustrations.","Moore, Merrill, 1903-1957.",1957,0,eng,71.0
52143,"Fairview boys at Light-house Cove, or, Carried out to sea / by Frederick Gordon.","Gordon, Frederick.",1914,1,eng,126.0
21295,"Cormorant crag : a tale of the smuggling days / by Geo. Manville Fenn ... ; illustrated by W. Rainey, R.I.","Fenn, George Manville, 1831-1909.",1895,0,eng,416.0
10078,"Plain words from America; a letter to a German professor,","Johnson, Douglas Wilson, 1878-1944.",1917,0,eng,48.0
5649,Sketches by Seymour.,"Seymour, Robert, 1798-1836.",1863,0,eng,
48288,Inheritance of characteristics in domestic fowl. By Charles B. Davenport ...,"Davenport, Charles Benedict, 1866-1944.",1909,0,eng,100.0
32157,"Priests, women, and families / by J. Michelet ; Translated from the French (third edition) with the author's permission by C. Cocks.","Michelet, Jules, 1798-1874.",1846,0,eng,270.0
3373,Their wedding journey / by William D. Howells.,"Howells, William Dean, 1837-1920.",1911,1,eng,320.0
11591,Hugo de Groot en zijn rechtsphilosophie / door H. Bertens.,"Bertens, H.",1905,0,dut,176.0
17180,"The riddle of the frozen flame, by Mary E. and Thomas W. Hanshew, illustrated by Walter De Maris.","Hanshew, Mary E.",1920,1,eng,4.0
59077,The Sahara / by Pierre Loti ; translated from the French by Marjorie Laurie.,"Loti, Pierre, 1850-1923.",1929,1,eng,
58099,Mother of pearl / by Anatole France ; a translation by Frederic Chapman.,"France, Anatole, 1844-1924.",1922,1,eng,3.0
43017,"Mala hierba, novela.","Baroja, Pío, 1872-1956.",1927,1,spa,
41210,"The life of Isambard Kingdom Brunel, civil engineer.","Brunel, Isambard, 1837-",1972,0,eng,568.0
62800,Noa Noa / Paul Gauguin. Nach dem Ms. des Künstlers übertr. von Hans Graber.,"Gauguin, Paul.",1940,0,ger,
46774,The mission of Poubalov / by Frederick R. Burton.,"Burton, Frederick R. 1861-1909.",1897,0,eng,236.0
55549,"My memory of Gladstone, by Goldwin Smith.","Smith, Goldwin, 1823-1910.",1904,0,eng,2.0
44281,Recollections of the War of 1812 : three eyewitnesses' accounts.,"Gellner, John,",1964,0,eng,153.0
68263,Die Entwicklungsgeschichte der Stile in der bildenden Kunst.,"Cohn-Wiener, Ernst, 1882-1941.",1917,0,ger,
22700,Brittany & its byways: some account of its inhabitants and its antiquities; during a residence in that country. By Mrs. Bury Palliser.,"Palliser, Bury, Mrs., 1805-1878.",1869,0,eng,
18660,The beautiful eyes of Ysidria / by Charles A. Gunnison.,"Gunnison, Charles A., 1861-1897.",1894,1,eng,55.0
67213,Világ folyása; beszélyek.,"Bérczy, Károly, 1821-1867.",1854,0,hun,
13175,Ved vejen.,"Bang, Herman, 1857-1912.",1898,0,dan,269.0
36967,"A west country pilgrimage, by Eden Phillpotts. Illustrated by A. T. Benthall.","Phillpotts, Eden, 1862-1960.",1920,0,eng,115.0
33927,Not quite eighteen / By Susan Coolidge [pseud.].,"Coolidge, Susan, 1835-1905.",1905,0,eng,284.0
7022,Ein Sommernachtstraum / Von William Shakespeare ; Uebersetzt von Carl Abel.,"Shakespeare, William, 1564-1616.",1855,1,ger,
63710,"A manual of photographic chemistry : including the practice of the collodion process / T. Frederick Hardwich, late demonstrator of chemistry in King's College, London.","Hardwich, T. Frederick",1856,0,eng,390.0
56735,"Sewage disposal works: a guide to the construction of works for the prevention of the pollution by sewage of rivers and estuaries. By W. Santo Crimp. With tables, illustrations, and thirty-seven lithographed plates.","Crimp, William Santo, -1901.",1890,0,eng,277.0
43120,Dumps / by Mrs. Parr.,"Parr, Louisa, d. 1903.",1890,1,eng,228.0
2865,Otto of the silver hand,"Pyle, Howard, 1853-1911",1968,0,eng,170.0
4044,What the animals do and say / by Mrs. Follen ; illustrated with engravings.,"Follen, Eliza Lee Cabot, 1787-1860.",1858,1,eng,96.0
16982,Bunny rabbit's diary / by Mary Frances Blaisdell ; illustrated by George F. Kerr.,"Blaisdell, Mary Frances, 1874-",1915,1,eng,193.0
51961,"Bill Nye's Chestnuts old and new : Latest gathering / With new illustrations by Williams, Opper, and Hopkins.","Nye, Bill, 1850-1896.",1899,0,eng,286.0
44116,"A history of the Ninth Regiment, Illinois Volunteer Infantry. By the chaplain, Marion Morrison.","Morrison, Marion, b. 1821.",1864,0,eng,95.0
60256,"Birds of heaven, and other stories. Translated from the Russian by Clarence Augustus Manning.","Korolenko, Vladimir Galaktionovich, 1853-1921.",1971,1,eng,222.0
9475,"The Lovels of Arden : a novel / by the author of Lady Audley's secret, etc. 1","Braddon, M. E. 1837-1915.",1871,1,eng,
22188,"The comedies of Terence. Literally tr. into English prose, with notes. By Henry Thomas Riley. To which is added the blank verse translation of George Colman.",Terence.,1859,0,eng,3.0
45604,The lives of the saints.,"Baring-Gould, S. 1834-1924.",1898,0,eng,
4832,The rise of the Dutch Republic. A history.,"Motley, John Lothrop, 1814-1877.",1889,0,eng,
7207,"Menschliches, allzumenschliches : ein Buch für freie Geister / Friedrich Nietzsche ; mit einem Nachwort, einer Zeittafel zu Nietzsche, Anmerkungen und bibliographischen Hinweisen von Peter Pütz.","Nietzsche, Friedrich Wilhelm, 1844-1900.",1999,0,ger,633.0
31372,Old crow.,"Mackay, Shena.",1968,1,eng,157.0
55979,"Life and confession of Sophia Hamilton who was tried, convicted, and sentenced to be hung, at Frederickton [sic], on the 8th day of April, 1845, for the perpetration of the most shocking murders and daring robberies perhaps recorded in the annals of crime / carefully selected by the author, William H. Jackson.","Jackson, William H.",1845,0,eng,
35613,A plan for securing observations of the variable stars. By Edward C. Pickering ...,"Pickering, Edward C. 1846-1919.",1882,0,eng,15.0
56001,The busy woman's garden book/ by Ida D. Bennett.,"Bennett, Ida Dandridge, 1860-1925.",1920,0,eng,334.0
39384,Letters of Felix Mendelssohn Bartholdy from Italy and Switzerland.,"Mendelssohn-Bartholdy, Felix, 1809-1847.",1869,0,eng,1.0
38137,Stories of the Badger State / by Reuben Gold Thwaites.,"Thwaites, Reuben Gold, 1853-1913",1900,0,eng,255.0
31470,"John March, southerner, by George W. Cable.","Cable, George Washington, 1844-1925",1918,0,eng,513.0
10967,Four weeks in the trenches : the war story of a violinist / by Fritz Kreisler.,"Kreisler, Fritz, 1875-1962.",1981,0,eng,
48982,Kun lesket lempivät; nelinäytöksinen huvinäytelmä.,"Lassila, Maiju, 1868-1918.",1922,0,fin,
25594,O Engeitado; romance christão.,"Moraes Sarmento, Ignacio Pizarro de.",1846,0,por,14.0
48296,"Linnet : a romance, by Grant Allen.","Allen, Grant, 1848-1899.",1898,1,eng,394.0
13686,Nag̃ bata pa kami / Pura L. Medrano ; pangunang salita ni Bn. Asuncion Palma.,"Medrano, Pura L.",1913,1,tgl,92.0
6209,The trail of the sword / by Gilbert Parker.,"Parker, Gilbert, 1862-1932.",1894,1,eng,277.0
59473,"The story of French painting, by Charles H. Caffin.","Caffin, Charles Henry, 1854-1918.",1911,0,eng,232.0
60331,"The man on the other side, by Ada Barnett.","Barnett, Ada.",1922,1,eng,4.0
60633,Wolf Ear the Indian : a story of the great uprising of 1890-91.,"Ellis, Edward Sylvester, 1840-1916.",1920,1,eng,155.0
36315,Catherine de Médicis (1519-1589),"Mariéjol, Jean-H. 1855-1934.",1920,0,fre,
68594,Der sagenkreis der Nibelungen.,"Holz, Georg, 1863-1921.",1914,0,ger,
37597,"Voces populi : reprinted from ""Punch"" / by F. Anstey.","Anstey, F., 1856-1934.",1907,1,eng,248.0
73648,"After the stock market crash of November, 1929, a supplementary chapter to the Psychology of speculation issued in 1926, by Henry Howard Harper.","Harper, Henry Howard, 1871-1953.",1930,0,eng,25.0
25014,Bouvard and Pécuchet / by Gustave Flaubert ; translated by T.W. Earp and G.W. Stonier ; with an introd. by Lionel Trilling.,"Flaubert, Gustave, 1821-1880.",1971,0,eng,347.0
32282,"Elevator systems of the Eiffel Tower, 1889.","Vogel, Robert M.",1961,0,eng,40.0
58866,Murder on the links / Agatha Christie.,"Christie, Agatha, 1890-1976.",1985,1,eng,215.0
47630,"Birth of a reformation; or, The life and labors of Daniel S. Warner,","Byers, Andrew L., 1869- [from old catalog]",1921,0,eng,447.0
58180,My knitting book.,"Lambert, Miss",1847,0,eng,
56034,Folklore of Scottish lochs and springs / by James M. Mackinlay.,"Mackinlay, James M. -1916",1993,0,eng,364.0
2029,Lahoma / by John Breckenridge Ellis ... with illustrations by W. B. King.,"Ellis, John Breckenridge, 1870-",1913,0,eng,
2608,Some roundabout papers.,"Thackeray, William Makepeace, 1811-1863.",1908,0,eng,
39809,Der deutsche Lausbub in Amerika [von] Erwin Rosen [pseud.],"Rosen, Erwin, b. 1876.",1954,0,ger,
516,The Silverado Squatters.,"Stevenson, Robert Louis, 1850-1894.",1917,0,eng,
16757,Life of John Milton.,"Garnett, Richard, 1835-1906.",1890,0,eng,205.0
65103,"Legendary islands of the Atlantic; a study in medieval georgraphy, by William II, Babcock ...","Babcock, William Henry, 1849-1922.",1922,0,eng,4.0
9796,"The master detective; being some further investigations of Christopher Quarles, by Percy James Brebner ...","Brebner, Percy James, 1864-1922.",1916,1,eng,3.0
33226,"No moss : or, The career of a rolling stone / by Harry Castlemon [pseud.].","Castlemon, Harry, 1842-1915.",1868,1,eng,319.0
50165,"The flying machine boys on duty; or, The clue above the clouds.","Walton, Frank.",1913,1,eng,256.0
69910,The cranberry.,"Bradley fertilizer co., Boston. [from old catalog]",1892,0,eng,
70,What is man? and other essays / by Mark Twain.,"Twain, Mark, 1835-1910.",1917,0,eng,375.0
45536,"Little fishers, and their nets / by Pansy.","Pansy, 1841-1930.",1878,1,eng,436.0
48565,"Making life worth while, by Douglas Fairbanks.","Fairbanks, Douglas, 1883-1939.",1918,0,eng,
55302,Princo Serebrjanij; historia romano. El la lingvo rusa tradukis s-ino M. Ŝidlovskaja.,"Tolstoy, Aleksey Konstantinovich, graf, 1817-1875.",1912,1,epo,
7684,"Harold, the last of the Saxon kings.","Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1899,0,eng,
69153,"François the waif, by George Sand; tr. from the French by Jane Minot Sedgwick, with an etching by E. Abot.","Sand, George, 1804-1876.",1894,1,eng,243.0
44448,"The queen of the Savannah; a story of the Mexican war, by Gustave Aimard ...","Aimard, Gustave, 1818-1883.",1862,0,eng,
43569,Bobby in search of a birthday / by Lebbus Mitchell ; cover and illustrations by Joseph Pierre Nuyttens.,"Mitchell, Lebbus.",1916,0,eng,64.0
67397,The Rockspur eleven : a fine football story for boys / by Burt L. Standish.,"Standish, Burt L., 1866-1945.",1900,1,eng,300.0
30470,The winning of popular government a chronicle of the union of 1841 / by Archibald MacMechan.,"MacMechan, Archibald, 1862-1933.",1916,0,eng,
27427,"Mémoires du maréchal Marmont, duc de Raguse de 1792 à 1841 : imprimés sur le manuscrit original de l'auteur / avec le portrait du duc de Reischstadt, celui du duc de Raguse, et quatre facsimilé de Charles x, du duc d'Angoulême, de l'empereur Nicolas et du duc de Raguse.","Marmont, Auguste Frédéric Louis Viesse de, duc de Raguse, 1774-1852.",1857,0,fre,
48398,"La patria lontana, romanzo.","Corradini, Enrico, 1868-1931.",1920,1,ita,
49924,The elm-leaf beetle / by Walter F. Morofsky.,"Morofsky, Walter F.",1930,0,eng,
33736,"The tempering: leaves from a notebook,","Buck, Howard Swazey. [from old catalog]",1918,0,eng,26.0
34156,The undying past / by Hermann Sudermann ; translated by Beatrice Marshall.,"Sudermann, Hermann, 1857-1928.",1906,1,eng,
40566,"Moth and rust, together with Geoffrey's wife and The pitfall.","Cholmondeley, Mary, 1859-1925.",1903,0,eng,280.0
19857,"The great war as I saw it, by Canon Frederick George Scott.","Scott, Frederick George, 1861-1944.",1922,0,eng,327.0
34027,"The cup of Comus, fact and fancy, by Madison Cawein ...","Cawein, Madison Julius, 1865-1914.",1915,0,eng,
57679,"Elements of critism / by Henry Home, Lord Kames; with analyses and translations of ancient and foreign illustration edited by Abraham Mills.","Kames, Henry Home, Lord, 1696-1782.",1833,0,eng,504.0
59534,"Berels Berta; eine Bauerngeschichte aus dem Luxemburgischen; Novelle, von J. vum der Hardt [pseud.]","Zanen, Jean-Pierre.",1915,1,ger,149.0
65189,"Hashimura Togo, domestic scientist, by Wallace Irwin; illustrated by Strothmann.","Irwin, Wallace, 1876-1959.",1914,1,eng,162.0
50808,"Eutropius, adapted for the use of beginners. With notes, exercises, and vocabularies. By W. Welch, and C.G. Duffield.","Eutropius, active 4th century.",1883,0,eng,
60095,"Croatian tales of long ago, by Iv. Berlić-Maz̆uranić. Translated by F. S. Copeland.","Brlić-Mažuranić, Ivana, 1874-1938.",1924,0,eng,
69245,Stories of Christmas and the bowie knife; illustrated by Warren Hunter.,"Dobie, J. Frank 1888-1964.",1953,1,eng,65.0
47730,"Defense of the faith and the saints, by B.H. Roberts.","Roberts, B. H. 1857-1933.",1907,0,eng,532.0
3159,"The hermit of Far End, by Margaret Pedler ...","Pedler, Margaret.",1920,0,eng,347.0
15796,Joy in the morning.,"Smith, Betty, 1896-1972.",1963,1,eng,308.0
48334,Ireland under the Tudors; with a succinct account of the earlier history.,"Bagwell, Richard, 1840-1918.",1963,0,eng,
14817,"The White Wolf and other fireside tales, by A. T. Quiller-Couch (Q)","Quiller-Couch, Arthur Thomas, Sir, 1863-1944.",1902,1,eng,
42372,"Az igazi humoristák; olvasmányok, uti jegyzetek, tárcacikkek.","Mikszáth, Kálmán, 1847-1910.",1914,0,hun,
30622,The unknown quantity : a novel / by Hermann Broch ; translated by Willa & Edwin Muir.,"Broch, Hermann, 1886-1951.",1975,1,eng,
15524,"Digger Smith, by C.J. Dennis ... Illustrated by Hal Gye.","Dennis, C. J. 1876-1938.",1919,0,eng,
8918,"The life of Johnson: with maxims and observations, moral, critical, and miscellaneous, accurately selected from the works of Dr. Samuel Johnson, and arranged in alphabetical order.","Johnson, Samuel, 1709-1784",1833,0,eng,285.0
42984,"Not Paul, but Jesus / by Gamaliel Smith, esq. [i.e., Jeremy Bentham]","Bentham, Jeremy, 1748-1832",1977,0,eng,403.0
12476,"Ships that pass in the night, by Beatrice Harraden ... With illustrations from photographs by Gertrude Harraden.","Harraden, Beatrice, 1864-1936.",1900,1,eng,235.0
56270,The story of Noah's ark.,"Smith, E. Boyd 1860-1943.",1917,0,eng,
7192,"Charles Philip Yorke, fourth Earl of Hardwicke; a memoir by his daughter.","Biddulph, Elizabeth Philippa Yorke, baroness, 1834-",1910,0,eng,
44040,Worcestershire in the nineteenth century. A complete digest of facts occuring in the county since the commencement of the year 1800. By T. C. Turberville.,"Tuberville, T. C.",1852,0,eng,4.0
57145,"Gorgia / Platone ; traduzione, introduzione e commento a cura di Stefania Nonvel Pieri.",Plato.,1991,0,ita,556.0
65320,"Kibun Daizin; or, From shark-boy to merchant prince, by Gensai Murai; tr. by Masao Yoshida; with illustrations by George Varian.","Murai, Gensai, 1864-1927.",1904,1,eng,164.0
